id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, 2009 UEFA Champions League Final, 0.434789
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, The Players, 0.422259
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Kaká, 0.416614
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, 2006 FIFA World Cup, 0.406424
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, France national football team, 0.385271
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, FIFPro, 0.362604
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Female, 0.360917
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Players, 0.359235
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Onze d'Or, 0.355386
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, FIFA Women's World Cup, 0.350881
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, UEFA Champions League, 0.347758
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, World, 0.342797
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, FIFA U-20 World Cup, 0.341799
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, FC Barcelona season 2006–07, 0.340861
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, FIFA, 0.338011
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Paris Saint-Germain F.C., 0.336186
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Player, 0.333114
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, World Cup, 0.32704
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Monday, 0.326882
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, UEFA Team of the Year, 0.326519
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Venezuela, 0.325608
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Dick  Kerr's Ladies F.C., 0.322003
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, FIFA Beach Soccer World Cup, 0.321772
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, 2009 FIFA Club World Cup, 0.321174
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, FC Barcelona season 2007–08, 0.320316
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Brazil national football team, 0.313037
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, 2010 FIFA World Cup, 0.310298
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Bravo Award, 0.309014
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, Association football terminology, 0.307354
 G7py0zXCkIBbNYZJnyZgDp52vBJXL2Qjf4WhSkF18zeZ91-JtDwBODwNI3CtD3Ov, Manchester United F.C., 1, USWNT star Rapinoe: 'FIFA doesn't really care' about women's soccer, GB, 2017-10-24T07:16:38Z, goal.com, -0.556981, United States, 0.306596
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Supply and demand, 0.979261
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Marketing, 0.887182
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Microeconomics, 0.648851
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Forecasting, 0.593515
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Future, 0.537969
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Value, 0.531059
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Market research, 0.530826
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Marketing research, 0.513762
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Market, 0.509942
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Online research community, 0.499183
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Market economy, 0.498902
 e-fWjl97XBJguGFDGQxhViI-L6BAUyZKnwxn6WTkl6ShNkjwXhwfC6oc6W8m8NVL, Marketing, 1, Global 13Butylene Glycol Market Research Report Forecast 2017 to 2022 Report Updated 09102017 Prices from USD $2800, GB, 2017-10-24T00:16:18Z, bioportfolio.com, 0.52065, Inverse demand function, 0.491542
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Wax, 0.980956
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Microcrystalline wax, 0.84555
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Paraffin, 0.81862
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Hydrocarbon, 0.804177
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Marketing, 0.688243
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Alkane, 0.680702
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Petroleum, 0.636995
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Competition, 0.603928
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Price, 0.571655
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Waxes, 0.537112
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Beeswax, 0.534596
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Capitalism, 0.495109
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Analysis, 0.495001
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Company, 0.493986
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, United States dollar, 0.483748
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Mathematical analysis, 0.468188
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Abbas Kiarostami, 0.452466
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Cartesian product, 0.452406
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Manufacturing, 0.451257
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Multiplication, 0.451148
 pPlbNSzalrviU3jpqGK1Nk02bF7v_xJ16-EhfPRkTW17kSxuKcbf-bwLxL2VihEr, Marketing, 1, Global Microcrystalline Wax Market Analysis 20112017 and Forecast 20182023 Report Updated 23012017 Prices from USD $2980, GB, 2017-10-24T01:56:12Z, bioportfolio.com, 0.499046, Report, 0.44913
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Supermarket, 0.978321
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Loyalty program, 0.942619
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Tesco Clubcard, 0.819989
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Nectar loyalty card, 0.795349
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Customer loyalty programs, 0.626627
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Online shopping, 0.622971
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Retailing, 0.585541
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Grocery store, 0.576523
 s9qTh-ZiUlVsSZN561A4lAoFl6mM4CUuUOd1cvAOl4wzuriTADbKVf5H96ZSzw9U, Marketing, 1, PMR Insight: Grocers’ loyalty cards are most popular among Czech and Slovak consumers - Retail market in CEE & CIS - PMR, PL, 2017-10-24T01:08:47Z, ceeretail.com, -0.302747, Marketing, 0.551388
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Generally Accepted Accounting Principles, 0.98144
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Revenue, 0.954182
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Marketing, 0.934779
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Earnings before interest and taxes, 0.862941
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, 175, 0.760726
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Earnings before interest  taxes  depreciation and amortization, 0.725549
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Gross profit, 0.623267
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Income statement, 0.607231
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Profit, 0.559036
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Ton, 0.54558
 pl2IAy7RyUEXmlHf5nZSddNfKKEwhMlWgzl1_wu6Bz-STlLroP5VlhtXjPBm-Gyf, Marketing, 1, Grupo Simec Announces Results Of Operations For The First Nine Months Of 2017, FR, 2017-10-24T00:39:00Z, centralcharts.com, 0.19618, Average, 0.545209
 83LzJXUY8ywUW_FGssp_AVbLZ2VZpTcXINk1SHyDS_Ge1Gx0eR1vOSSaaGFW1XpL, Marketing, 1, Global Crotonaldehyde Market Research Report Forecast 20172022 Report Updated 18092017 Prices from USD $2800, GB, 2017-10-24T01:37:07Z, bioportfolio.com, 0.736131, Supply and demand, 0.979678
 83LzJXUY8ywUW_FGssp_AVbLZ2VZpTcXINk1SHyDS_Ge1Gx0eR1vOSSaaGFW1XpL, Marketing, 1, Global Crotonaldehyde Market Research Report Forecast 20172022 Report Updated 18092017 Prices from USD $2800, GB, 2017-10-24T01:37:07Z, bioportfolio.com, 0.736131, Marketing, 0.89549
 83LzJXUY8ywUW_FGssp_AVbLZ2VZpTcXINk1SHyDS_Ge1Gx0eR1vOSSaaGFW1XpL, Marketing, 1, Global Crotonaldehyde Market Research Report Forecast 20172022 Report Updated 18092017 Prices from USD $2800, GB, 2017-10-24T01:37:07Z, bioportfolio.com, 0.736131, Microeconomics, 0.687832
