id, key, score, title, country, crawl_date, host, sentiment_score, concept, concept_relevance,
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Northeast China, 0.656733
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Dalian, 0.644264
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Unmanned vehicles, 0.46096
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Jilin, 0.440137
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Qing Dynasty, 0.439764
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Helicopter, 0.432483
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Kilometre, 0.432457
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Ambient music, 0.407459
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Faku County, 0.405891
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Harbin, 0.398669
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Dandong, 0.396056
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Inner Mongolia, 0.384899
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, People's Republic of China, 0.375614
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Fushun, 0.374355
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Chinese Civil War, 0.370337
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Han Chinese, 0.359356
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, SI prefix, 0.354369
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Unmanned ground vehicle, 0.346888
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Benxi, 0.343368
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Fixed-wing aircraft, 0.339235
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Balhae, 0.335892
 SevAXanfFSA4NvvF3eKSemeI9SF4s7hCUMGIUrRBRJbo9OfuM87iExIuhtr7dJTD, People's Republic of China, 1, Industrial drone testing gains dedicated airspace in northeast China, CN, 2017-10-24T05:45:56Z, ecns.cn, -0.0144662, Unmanned aircraft system, 0.329749
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, India, 0.92323
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Sri Lanka, 0.905301
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Corporation, 0.797427
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Buddhism, 0.698594
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Maldives, 0.677438
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, South Asia, 0.662045
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Entrepreneurship, 0.637502
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Sri, 0.61406
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Indian subcontinent, 0.613798
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, People's Republic of China, 0.5942
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Business, 0.588898
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Sanskrit, 0.57757
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Gautama Buddha, 0.564128
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Entrepreneur, 0.557092
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Silva, 0.557013
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Tamil language, 0.548858
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, South Asian Association for Regional Cooperation, 0.548449
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Tea, 0.542755
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Aravinda de Silva, 0.541893
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Accountant, 0.5355
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Forbes, 0.532303
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Alves da Silva, 0.531813
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, 1996 Cricket World Cup, 0.5311
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Chartered Accountant, 0.52038
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Sinhala language, 0.517082
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, 2004 Indian Ocean earthquake, 0.516882
 j8zp6ZpuRufmhrpTYa4r2K8tY0BUY1-EoCoqtWVa8L2cHQieWqtks4MG7aN9XLa1, People's Republic of China, 1, Harsha de Silva and Nepal’s only Forbes listed billionaire to inaugurate CA Sri Lanka’s national con, LK, 2017-10-24T10:22:15Z, ft.lk, 0.789391, Vijaya of Sri Lanka, 0.5103
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Communist Party of China, 0.985853
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Shanghai, 0.709744
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Communism, 0.573541
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Hu Jintao, 0.516241
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Tsinghua University, 0.490011
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Xi Jinping, 0.48715
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, People's Republic of China, 0.484603
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Communist state, 0.469299
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, National Congress of the Communist Party of China, 0.460866
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Political parties, 0.456031
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Zeng Qinghong, 0.447828
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Yu Zhengsheng, 0.430376
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Central Committee of the Communist Party of China, 0.416133
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Eastern Bloc politics, 0.413386
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Fujian, 0.397726
 _uXQotCKXw7BV3eDbKTd9QmvUOTqpQ8K7-L-KuvoPqEFI9iIbV3852oUW9O7Qr-I, People's Republic of China, 1, Xi Jinping elected into new CPC Central Committee, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Han Zheng, 0.364428
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Cannes Film Festival, 0.945151
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Hefei, 0.850103
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Henan, 0.782266
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, People's Republic of China, 0.726565
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Anhui, 0.723387
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Gan Chinese, 0.662914
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, People's Daily, 0.640093
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Chen Duxiu, 0.639423
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Wu Chinese, 0.632303
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Huainan, 0.627984
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Qing Dynasty, 0.626933
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, University, 0.626755
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Beijing, 0.621375
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Communist Party of China, 0.616413
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Yangtze River, 0.603731
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Cultural Revolution, 0.601526
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Han Dynasty, 0.583424
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Jiangsu, 0.580131
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Chen Ning Yang, 0.57565
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Students, 0.565616
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Huizhou Chinese, 0.562078
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Fan Bingbing, 0.561476
 lZ7niq7PBItipQ42-Nx_gxbU5tYX9yd7N9SDhJ1Ij3NyLWP19-62tkxxAKPsSubQ, People's Republic of China, 1, Natural beauty: Students make evening dress with leaves in eastern China’s Anhui, CN, 2017-10-24T07:38:04Z, en.gmw.cn, 0, Anhui University, 0.561198
 B3iGl6usp2P1fy-tReMnLU0FQ5kM-sXoM_2PJG7ZUSBGtjCqJppIh7N1SdBSe3AU, People's Republic of China, 1, Reuters Video: China Communist Party enshrines ‘Xi Jinping Thought’ in constitution, MY, 2017-10-24T09:13:54Z, themalaymailonline.com, 0.484693, Communist Party of China, 0.950015
